prolific_pid,wtp1_fr,wtp1_sp,wtp1_us,wtp2_fr,wtp2_sp,wtp2_us,wtp4_fr,wtp4_sp,wtp4_us,wtp5_mid_fr,wtp5_mid_sp,wtp5_mid_us,wtp5_nyh_fr,wtp5_nyh_sp,wtp5_nyh_us,wtp5_nyl_fr,wtp5_nyl_sp,wtp5_nyl_us,wtp5_frh_fr,wtp5_frh_sp,wtp5_frh_us,wtp5_frl_fr,wtp5_frl_sp,wtp5_frl_us,wtp5_sph_fr,wtp5_sph_sp,wtp5_sph_us,wtp5_spl_fr,wtp5_spl_sp,wtp5_spl_us,wtp5_hgh_fr,wtp5_hgh_sp,wtp5_hgh_us,wtp5_low_fr,wtp5_low_sp,wtp5_low_us,age,gender,eth_white,eth_black,eth_native,eth_asian,eth_pacific,eth_hispanic,eth_mideast,eth_other,eth_skip,eth_othertxt,edu,inc,ms,child,hhsize,hhsizetxt,state,foodshopper,wineshopper,veg,buywine,wheredrink,wheredrinktxt,cons_red,cons_wht,cons_rose,cons_sweet,cons_sparkling,cons_fruit,cons_skip,freqdrink,freqdrink_sparkling,freqdrink_nywine,freqtasting,avgspend,familiar_champagne,familiar_cava,familiar_ny,quality_champagne,quality_cava,quality_ny,freqonlinepurch,freqreadreview,freqwritereview,buywineonline,buywineonline_txt,writewinereview,learn_rec,learn_salesperson,learn_ad,learn_instore,learn_specwebsite,learn_mag,learn_social,learn_reviews,learn_other,learn_skip,learn_othertxt,wt_price,wt_region,wt_winery,wt_expert,wt_consrec,wt_social,op_knowledgeable,op_expert,op_rarenotheard,op_heardmostnew,test_peppery,test_frregion,test_icewine
597ca4d5de42bf000181de24,18,18,15,18,18,15,18,18,15,18,18,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,8,2,4,0,1,NA,16,1,1,0,5,1,,1,NA,NA,NA,NA,NA,NA,4,1,1,1,2,4,3,3,5,4,3,0,3,0,0,,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,,4,4,2,4,3,2,4,5,2,2,5,5,5
5be0a65507684000010cf0f9,28,25,18,30,26,21,28,27,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,28,NA,NA,NA,NA,NA,NA,29,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,3,4,0,3,NA,22,1,1,0,4,1,,1,NA,1,1,1,1,NA,3,3,1,0,4,3,2,2,4,3,3,3,3,1,1,,0,1,NA,NA,NA,NA,1,NA,1,NA,NA,,3,3,2,3,2,2,4,3,3,4,2,4,5
56e225c2ec0fdd000641e72d,25,20,17.5,25,20,17.5,22,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,6,3,4,0,2,NA,33,1,1,0,5,1,,1,1,1,NA,1,NA,NA,5,2,3,3,3,3,3,2,5,3,3,3,4,1,1,,0,1,1,NA,1,NA,1,NA,1,NA,NA,,3,4,2,3,3,2,3,3,2,2,2,3,4
5c1fd02f70d93a00011f7ac7,20,20,15,20,20,15,20,25,15,NA,NA,NA,20,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,NA,NA,NA,1,NA,NA,NA,NA,NA,,6,2,3,0,3,NA,22,0,1,0,4,1,,1,1,1,1,NA,NA,NA,3,2,0,2,4,3,1,1,4,4,4,3,3,0,1,,0,1,NA,NA,1,1,NA,1,NA,NA,NA,,5,2,3,3,4,3,1,1,1,1,2,3,3
5b5fc64dde55140001381039,50,25,30,70,70,70,70,70,70,NA,NA,NA,NA,NA,NA,70,70,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,4,0,3,NA,33,0,0,0,2,4,,1,NA,1,NA,NA,1,NA,1,0,0,0,1,1,1,1,5,5,4,3,3,0,0,,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,,2,2,1,2,4,1,1,1,1,1,5,5,5
5d9d1fd85a96df0019c1f8e7,30,30,30,40,40,40,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,30,NA,NA,NA,22,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,4,0,1,NA,22,1,1,0,3,2,,NA,1,NA,1,1,NA,NA,2,2,1,0,2,3,3,3,4,4,4,3,3,0,0,,0,1,NA,NA,1,NA,NA,1,1,NA,NA,,5,1,2,3,5,2,2,1,1,1,5,5,5
5c5b38d5cca9e000010a07c4,11,10,9,11,10,9,11,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,9,41,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,6,5,1,1,5,NA,31,1,0,0,3,1,,1,NA,NA,1,1,NA,NA,3,3,2,0,2,3,3,1,4,3,3,3,3,2,0,,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,5,3,3,3,3,2,1,1,1,1,5,4,5
5cbe8bb06641b000171639a5,20,17.5,15,15,12.5,10,17.5,15,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,6,3,4,0,1,NA,41,1,1,0,5,1,,1,NA,NA,NA,1,NA,NA,3,2,1,1,4,4,2,4,4,3,3,3,2,1,2,,0,1,NA,NA,1,NA,1,NA,NA,NA,NA,,4,5,3,3,1,1,2,1,2,1,2,3,3
5b2098b04c72120001f259c9,13,10,12,12,9,12,12,9,12,NA,NA,NA,NA,NA,NA,12,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,3,0,2,NA,33,1,1,0,4,1,,1,1,1,1,1,1,NA,4,5,5,4,2,3,2,4,4,3,4,2,2,2,1,,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,,4,3,3,4,3,1,3,3,3,3,2,3,4
57363f5214f69e000d7673c4,45,30,20,45,30,20,40,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,35,35,24,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,2,4,0,1,NA,39,1,1,0,2,5,winery,1,1,1,NA,1,NA,NA,3,2,1,3,6,5,3,1,4,3,3,3,3,0,0,,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,wineries,3,3,2,3,2,1,3,3,1,2,2,3,3
5d0e319397384f00195a4fec,25,25,20,25,25,20,30,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,1,NA,NA,NA,,7,4,4,0,1,NA,33,1,1,0,5,4,,1,1,NA,NA,NA,NA,NA,3,1,1,2,4,5,3,3,5,5,4,0,3,2,0,,0,1,NA,NA,1,NA,NA,NA,NA,1,NA,In store tasting notes,3,4,3,5,4,1,3,4,1,1,3,4,2
5a72228dff6f2300013f0648,15.99,11.99,14.99,22.99,19.99,25.99,12.99,14.99,25.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.99,20.99,20.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,4,3,3,0,2,NA,39,1,1,1,4,1,,NA,1,1,1,1,1,NA,3,4,0,2,2,4,1,1,5,4,5,3,4,2,0,,0,1,1,NA,1,1,NA,NA,NA,NA,NA,,3,3,4,4,5,1,3,2,1,1,4,3,3
5c06928d4991a10001e30547,25,22,20,25,22,22,22,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,23,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,3,0,2,NA,33,1,1,0,4,1,,NA,1,1,1,1,1,NA,4,3,1,1,3,3,3,4,4,4,3,2,3,2,1,,0,1,NA,NA,1,NA,NA,NA,1,NA,NA,,4,3,1,2,4,2,2,2,2,2,4,3,4
578b7f0e900cc80001d2e55f,18,8,12,20,10,15,20,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,15,18,NA,NA,NA,NA,NA,NA,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,3,1,4,0,1,NA,31,1,1,0,4,1,,1,1,NA,NA,NA,NA,NA,3,1,1,0,2,4,3,1,5,2,3,2,4,0,0,,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,4,2,1,2,2,1,2,2,1,1,5,5,3
5b4d31673d01bd0001ec447e,30,24,16,30,24,16,26,22,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,20,NA,NA,NA,26,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,4,0,1,NA,7,1,1,0,4,1,,1,NA,1,NA,NA,NA,NA,4,1,-1,2,1,4,3,1,5,4,3,3,2,3,1,,0,1,1,NA,NA,NA,NA,1,NA,NA,NA,,4,3,1,4,3,3,3,3,1,2,2,3,4
5d238511f5c0d00016f3ac40,40,40,20,20,20,20,40,40,40,NA,NA,NA,40,40,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,2,NA,1,NA,NA,NA,NA,NA,NA,NA,,2,1,4,1,3,NA,33,1,1,0,5,1,,NA,1,1,NA,NA,NA,NA,5,2,1,2,4,1,1,1,4,4,4,4,4,2,0,,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4,2,1,2,4,1,3,2,2,2,5,5,5
5d041d3c0425590017a002eb,15,15,20,15,15,20,17,17,22,15,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,3,2,2,0,2,NA,33,1,1,0,4,2,,1,1,NA,NA,1,NA,NA,4,3,4,0,2,2,2,4,2,2,4,2,2,2,0,,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,4,3,2,3,4,2,1,1,1,1,5,5,5
5c50ce33f1561a00011d6a7e,25,20,13,26,23,17,23,26,17,NA,NA,NA,23,24,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,4,0,1,NA,39,1,1,0,4,1,,NA,1,1,1,1,1,NA,2,1,0,0,3,1,1,1,4,4,4,3,4,2,0,,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,2,3,2,3,4,2,2,1,1,1,5,5,5
5d24fa4babb2dc0017763601,40,40,25,40,40,25,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,40,NA,NA,NA,37,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,6,1,2,0,1,NA,22,1,1,0,5,1,,1,NA,NA,NA,NA,NA,NA,5,1,1,1,2,3,2,2,5,4,3,0,2,0,0,,0,NA,NA,NA,1,NA,NA,NA,1,NA,NA,,5,3,3,3,4,4,4,3,2,2,3,3,4
5d6ef5c2b173f30019171191,10,10,10,10,10,10,20,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,3,4,1,4,NA,31,0,0,0,3,4,,NA,1,1,1,1,1,NA,3,3,0,0,2,1,1,1,4,4,4,2,3,0,0,,0,1,NA,1,NA,NA,NA,1,NA,NA,NA,,5,3,1,2,2,2,1,1,1,1,5,3,5
5d672c0296e3c1001a59cf84,28,23,15,32,25,16,32,25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,15,18,NA,NA,NA,NA,NA,NA,28,2,NA,NA,NA,1,NA,NA,NA,NA,NA,,6,2,4,0,1,NA,22,1,1,0,4,2,,1,1,1,1,1,NA,NA,3,1,1,1,3,2,1,1,4,2,3,2,1,3,0,,0,1,1,NA,1,NA,1,1,NA,NA,NA,,4,3,1,3,2,1,3,4,1,1,1,4,3
5d8765008616d4001a232c58,20,20,15,25,30,20,30,25,25,NA,NA,NA,NA,NA,NA,30,30,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,6,5,4,0,4,NA,33,0,1,0,5,1,,NA,1,1,NA,NA,NA,NA,2,1,2,1,3,3,3,3,3,4,4,0,4,0,1,,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,,4,4,4,5,5,5,3,3,4,4,4,3,1
59417543c768a500011c9731,24,20,18,24,20,18,28,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,6,2,3,0,2,NA,7,1,1,1,4,1,,1,1,NA,1,1,1,NA,3,2,1,1,2,4,3,2,4,3,3,3,3,2,2,,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,,4,2,1,3,2,1,3,2,1,2,5,3,3
5c205371da51990001e17313,15,15,15,15,15,15,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,37,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,3,1,1,7,7,31,1,1,0,4,1,,NA,1,1,NA,NA,NA,NA,3,2,0,0,1,1,1,1,4,4,4,2,2,1,0,,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,2,1,1,1,1,2,1,1,1,5,5,1
5d961525e4f8b40017833260,9.99,9.99,9.99,15.99,15.99,15.99,30.99,30.99,30.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.99,10.99,20.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,2,1,1,4,NA,20,1,1,0,4,1,,1,1,NA,NA,NA,NA,NA,2,2,2,2,6,5,5,5,5,5,NA,3,2,2,2,,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,,4,3,4,4,5,4,4,4,3,4,4,2,1
5c465a0126217400018ca7f7,25,15,15,25,15,20,35,35,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,25,30,NA,NA,NA,NA,NA,NA,28,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,4,0,1,NA,7,1,1,1,4,1,,1,NA,1,NA,1,NA,NA,3,2,1,2,3,5,1,3,5,3,4,3,4,4,0,,1,1,1,NA,1,NA,NA,1,NA,NA,NA,,5,5,1,2,5,4,4,1,1,1,4,4,4
5c2f093d867f660001b0003e,20,10,20,25,20,25,25,25,25,25,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,4,2,1,0,2,NA,31,1,1,0,2,1,,NA,NA,NA,1,NA,1,NA,2,1,1,2,3,5,1,1,5,3,4,3,2,1,0,,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,,4,3,1,1,1,1,1,5,1,1,5,5,4
5c858ca8eceaa40001d3f488,30,30,25,30,30,25,30,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,25,24,2,NA,NA,NA,1,NA,NA,NA,NA,NA,,5,1,4,0,3,NA,22,1,1,0,5,1,,1,1,1,1,1,1,NA,4,2,0,0,2,3,2,1,5,4,3,3,3,3,0,,0,1,NA,NA,1,NA,NA,NA,1,NA,NA,,5,5,NA,2,2,1,2,1,1,1,2,3,5
5cd4d7aaf014930017d35dbc,15,12,16,15,15,22,15,15,20,NA,NA,NA,NA,NA,NA,15,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,1,NA,NA,NA,,5,2,1,0,2,NA,33,1,1,0,4,1,,1,1,NA,NA,NA,NA,NA,4,0,4,1,2,3,1,5,3,3,5,2,2,2,0,,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,,4,4,3,1,1,1,2,2,1,1,5,5,4
5b66358e9ed653000189c427,30,20,20,30,20,20,25,20,20,NA,NA,NA,25,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,1,NA,NA,NA,NA,NA,1,NA,NA,NA,,5,1,4,0,3,NA,33,0,0,1,4,4,,1,1,1,1,1,1,NA,2,1,1,1,3,1,1,1,5,3,3,2,2,0,0,,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,2,1,1,1,1,1,1,1,1,5,5,5
596410b698cf77000106fe74,25,25,25,20,20,20,20,25,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,3,4,0,1,NA,33,1,1,0,5,2,,1,NA,NA,NA,NA,NA,NA,2,1,1,1,3,3,1,4,3,3,3,4,3,2,0,,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,5,3,3,1,2,1,1,1,1,1,5,3,5
5d1570bf61a409001a1f656b,75,70,50,50,50,40,70,60,70,70,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,4,0,1,NA,33,1,1,0,4,2,,1,NA,NA,NA,NA,NA,NA,1,0,1,0,3,3,1,5,3,3,1,2,2,2,0,,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,,4,5,2,4,4,5,4,3,4,2,5,4,5
5d1618630b1f87001715eca7,30,20,20,30,20,20,30,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,20,25,NA,NA,NA,23,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,3,1,2,1,2,NA,39,1,1,0,4,4,,NA,NA,NA,1,1,1,NA,3,1,-1,0,2,3,1,2,5,4,5,2,3,2,0,,0,1,NA,NA,1,NA,NA,1,NA,NA,NA,,5,2,3,2,4,3,3,2,1,1,1,4,5
5d7eb7bc85e6c900013f92d1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,-1,1,0,2,NA,33,0,1,0,2,1,,NA,1,NA,NA,NA,NA,NA,5,0,1,2,2,1,1,1,5,5,5,2,2,1,0,,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Tastings,4,3,1,1,3,1,2,1,1,1,4,3,4
5d5ac5792441f9001bce8c36,20,18,15,22,20,17,30,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,23,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,5,-1,4,0,1,NA,39,1,1,0,5,1,,1,1,NA,NA,1,NA,NA,2,1,1,0,2,1,1,1,4,4,4,2,3,1,0,,0,1,NA,NA,1,NA,NA,1,NA,NA,NA,,5,3,1,4,4,3,1,1,1,1,5,3,3
5d5ae62efd273000193c6f14,12,11,9,15,12,11,15,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,NA,NA,NA,1,NA,NA,NA,NA,NA,,6,2,4,0,2,NA,22,1,1,0,4,NA,,1,1,1,NA,1,1,NA,3,1,0,0,2,5,3,3,5,3,3,3,4,2,1,,0,NA,1,NA,1,1,1,1,1,NA,NA,,4,4,2,4,3,3,4,4,3,2,4,4,3
5d3776d5d55420001e347234,48.6,50,40,48.6,50,40,50,50,45,NA,NA,NA,NA,NA,NA,50,50,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,NA,1,NA,NA,NA,NA,NA,NA,NA,,5,3,3,0,3,NA,22,1,1,0,4,1,,NA,1,NA,1,1,1,NA,4,3,0,1,5,3,2,1,4,4,3,2,3,1,0,,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,4,3,3,2,3,1,3,3,1,1,5,5,4
5d1d5027558790001a6d4dea,50,25,15,45.99,42,25,95,56,63.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,55,60,NA,NA,NA,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,3,2,4,0,1,NA,33,1,1,0,5,1,,1,1,1,1,NA,NA,NA,6,5,6,4,5,2,4,4,5,4,3,4,3,4,3,,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,,2,5,4,3,5,5,3,5,3,4,1,3,1
5ccafee43a7dbb0016546263,20,20,15,20,20,20,20,22,22,NA,NA,NA,20,22,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,NA,1,NA,NA,NA,NA,NA,NA,NA,,6,1,4,0,1,NA,22,1,1,0,2,4,,NA,1,1,1,1,1,NA,3,1,0,0,3,4,1,1,5,5,5,2,3,3,0,,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,,3,2,2,3,4,2,2,2,1,1,5,5,4
5ca749ff98b35f0001f7559d,20,20,20,25,30,25,25,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2,NA,1,NA,NA,NA,NA,NA,NA,NA,,4,1,1,1,5,NA,39,1,1,0,5,1,,1,1,1,1,1,1,NA,5,4,5,0,5,1,1,1,5,5,3,3,4,4,0,,0,NA,NA,NA,1,NA,NA,1,1,NA,NA,,5,5,5,5,5,5,1,1,3,5,5,4,5
5da776e45a994b001450ecfb,20,20,20,25,25,25,25,25,25,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1,NA,NA,NA,NA,1,NA,NA,NA,,5,-1,3,0,2,NA,33,1,1,0,4,1,,NA,1,NA,NA,NA,NA,NA,4,2,4,3,2,1,1,2,3,3,4,3,3,0,0,,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,1,1,2,2,1,1,1,1,1,5,5,1
5da4b99b94d5160015f7093a,25,20,15,25,20,15,25,20,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,20,15,26,2,NA,NA,NA,1,NA,NA,NA,NA,NA,,6,2,4,0,5,NA,31,1,1,0,4,1,,1,1,1,NA,NA,NA,NA,4,1,1,2,2,1,1,1,5,4,3,2,4,4,0,,0,1,1,NA,NA,NA,1,NA,NA,NA,NA,,4,4,4,3,3,3,4,4,2,4,2,3,4
5d7c3894ee7fb6001a1c06ab,19,15,19,35,30,35,40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,30,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,NA,NA,NA,1,NA,NA,NA,NA,NA,,5,2,3,0,2,NA,39,1,1,0,3,1,,1,1,NA,NA,NA,NA,NA,1,1,0,0,2,3,2,2,4,3,3,2,1,1,0,,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,4,2,2,3,2,1,2,1,1,2,5,3,3
5cf942378da406000127871f,10,10,5,10,10,6,15,15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,6,NA,NA,NA,NA,NA,NA,36,2,NA,NA,NA,NA,NA,1,NA,NA,NA,,5,1,4,0,3,NA,33,0,0,1,3,4,,NA,1,1,1,1,1,NA,1,1,0,0,1,4,3,1,5,4,1,3,2,2,0,,0,NA,1,NA,1,NA,NA,NA,NA,NA,NA,,5,4,3,4,2,1,2,3,1,1,5,5,5
5bdfb7b08bb020000175032e,15,15,15,18,18,18,18,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,18,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,3,3,3,0,2,NA,33,1,1,1,4,1,,1,1,NA,NA,1,NA,NA,3,1,3,1,2,4,4,5,4,4,4,2,3,0,0,,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,5,2,2,1,2,1,4,4,2,2,2,3,4
5b03c49c6a67f90001f6d0ea,40,20,30,35,30,25,50,40,45,NA,NA,NA,45,35,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,NA,NA,NA,1,NA,NA,NA,NA,NA,,5,3,4,0,4,NA,33,1,1,0,4,2,,NA,1,NA,1,1,1,NA,3,1,2,2,2,2,2,2,5,5,5,4,4,4,1,,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,5,3,2,3,4,4,4,2,4,4,5,5,5
5acb9420fa3b4e000173b3c1,13.99,12.99,19.99,12.99,11.99,14.99,12.99,14.99,18.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.99,12.99,15.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,8,2,1,1,3,NA,33,1,1,0,3,1,,NA,NA,1,1,1,NA,NA,2,1,1,1,2,2,2,4,5,3,4,4,3,1,0,,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,4,3,1,2,2,1,1,1,1,1,5,3,4
